rule_id,rule_set,description,smarts,rule_set_name,priority,mincount,source,catalog_description
1029,6,Ester,[#6]-C(=O)O-[#6],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1030,6,imine 1,"[#6,#8,#16]-C(=[NH1])[#6,#8,#16]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1031,6,Imine 3,C=[NH],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1032,6,thioketone,CC(=S)C,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1033,6,thioester,"C[O,S;R0][C;R0](=S)",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1034,6,thionoester,COC(=S)C,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1035,6,thioamide,CC(=S)N,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1036,6,thiourea,NC(=S)N,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1037,6,nitroso,[N&D2](=O),MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1038,6,long chain hydrocarbon,[CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1039,6,Long aliphatic chain,"[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1040,6,Unbranched chain,"[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1041,6,polyene,C=CC=CC=CC=C,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1042,6,Dye 25,acC=&!@Cca,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1043,6,isonitrile,[N+]#[C-],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1044,6,thiocyanate,SC#N,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1045,6,cyanamide,N[CH2]C#N,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1046,6,Dye 16 (1),c([N+](=O)[O-]),MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1047,6,nitro aromatic 2+,a-[N+](=O)[O-].a-[N+](=O)[O-],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1048,6,Dye 29,"O=[N+](-[O-])-caac-[$(N(C)C),$([NH]C),$([NH2])]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1049,6,Dye 1 (1),"c1cccc(C(=O)[C,c]([#7])=,:[C,c]([#7])C2(=O))c12",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1050,6,Dye 7,"N=C1[#6]:,=[#6]C(=[C,N])[#6]:,=[#6]1",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1051,6,Dye 11,"*=,:[#6]C([#6]=,:*)[#6]=,:*",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1052,6,Dye 9,ac-*=&!@*-&!@C(=O)-&!@ca,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1053,6,Dye 32,"c1cccc2C(=O)C(C:,=*)C(=O)c12",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1054,6,Dye 6,c12cccc(C(=O)C(ca)C(=O)3)c2c3ccc1,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1055,6,Dye 22,NS(=O)(=O)c1cccc([#7])c1,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1056,6,Dye 2,OCccCO,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1057,6,Dye 26,c1ccccc1-n2nnnc2[CH2]*,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1058,6,alkyl halide,"[Br,Cl,I][CX4,CH,CH2,CH3]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1059,6,Perhalo_ketone,"O=CC(-[F,Cl,Br,I])([F,Cl,Br,I])-[F,Cl,Br,I]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1060,6,Beta halo carbonyl,"O=CCC[F,Cl,Br,I]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1061,6,4-halopyridine,"[F,Cl,Br][c]1:[c,n]:[c,n]:[n]:[c,n]:[c,n]1",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1062,6,2-halopyridine,"[F,Cl,Br][c]1:[c,n]:[c,n]:[c,n]:[c,n]:[n]1",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1063,6,Hetero_hetero,"*[N,S,O]-&!@[N,S,O][#6]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1064,6,peroxide,OO,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1065,6,disulfide,SS,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1066,6,hydrazine,[#6]-[NH]-[NH]-[#6],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1067,6,acyl hydrazine,[N;R0][N;R0]C(=O),MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1068,6,vinyl michael acceptor1,"[#6]-[CH1]=C-C(=O)[#6,#7,#8]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1069,6,vinyl michael acceptor2,"[CH2]=C-C(=O)[#6,#7,#8]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1070,6,michael acceptor 5,N#CC(=C)C#N,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1071,6,Michael acceptor 6,"[#6,#7]-&!@[#6](=&!@[CH])-&!@C(=O)-&!@[C,N,O,S]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1072,6,alkynyl michael acceptor1,"[#6]-C#CC(=O)[#6,#7,#8]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1073,6,alkynyl michael acceptor2,"[CH1]#CC(=O)-[#6,#7,#8]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1074,6,nitroalkane,C[N+](=O)[O-],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1075,6,crown ether,[O;R1][C;R1][C;R1][O;R1][C;R1][C;R1][O;R1],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1076,6,nitrate,[#6]-O-[N+](=O)[O-],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1077,6,Oxalyl,O=C-&!@C=O,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1078,6,Dipeptide,*-C(=O)-&!@[NH]-C-&!@C(=O)-&!@[NH]-*,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1079,6,quaternary nitroxy,C[N+](-[O-])(C)C,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1080,6,Triphenylphosphine,a-P(-a)-a,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1081,6,Phosphoric acid,[OH]-P(=O)(-O)-*,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1082,6,Phosphoric ester,COP(=O)(-*)O,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1083,6,di/triphosphate,P(=O)([OH])OP(=O)[OH],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1084,6,tri phosphoric esters,[#6]OP(=O)(*)O[#6].[#6]OP(=O)(*)O[#6].[#6]OP(=O)(*)O[#6],MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1085,6,phosphoramide,NP(=O)(N)N,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1086,6,Phenalene,c1(c)c2c(c)cccc2ccc1,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1087,6,(poly(azo(anthracene)),"c12:[c,n]:[c,n]:[c,n]:[c,n]:c1[c,n]c3:[c,n]:[c,n]:[c,n]:[c,n]:c3[c,n]2",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1088,6,(poly(azo(phenanthrene)),"c12:[c,n]:[c,n]:[c,n]:[c,n]:c1:[c,n]:[c,n]:c3:[c,n]:[c,n]:[c,n]:[c,n]:c23",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1089,6,Dye 31,a1aaac2ac3acac4aaac(c34)c12,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1090,6,Dye 4,c12ccccc1C(=O)c3ccccc3C2=O,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1091,6,Dye 8,c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1092,6,"epoxide, aziridine, thioepoxide","C1[O,S,N]C1",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1093,6,propiolactone,C1(=O)OCC1,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1094,6,b-lactam,N1CCC1=O,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1095,6,cycloheximide,O=C1CCCC(N1)=O,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1096,6,aromatic Sulfonic ester,"[#6,#7]-S(=O)(=O)Oc",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1097,6,quinone,"[$([o,n]=c1ccc(=[o,n])cc1),$([O,N]=C1C=CC(=[O,N])C=C1),$([O,N]=C1[#6]:,=[#6]C(=[O,N])[#6]:,=[#6]1)]",MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1098,6,saponin,O1CCCCC1OC2CCC3CCCCC3C2,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1099,6,monensin,O1CCCCC1C2CCCO2,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1100,6,squalestatin,C12OCCC(O1)CC2,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1101,6,cyanidin,[OH]c1cc([OH])cc2=[O+]C(=C([OH])Cc21)c3cc([OH])c([OH])cc3,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1102,6,cytochalasin,O=C1NCC2CCCCC21,MLSMR,3,1,ChEMBL,NIH MLSMR Excluded Functionality filters (MLSMR)
1103,7,Filter1_2_halo_ether,"[Cl,Br,I][CX4][CX4][$([O,S,N]*),Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1104,7,Filter2_acyl_phosphyl_sulfonyl_halide,"[C,S,P](=O)[F,Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1105,7,Filter3_allyl_halide,"[F,Cl,Br,I][CX4]C=C",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1106,7,Filter4_alpha_halo_carbonyl,"[Br,Cl,I][C!H0]C=[O,S]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1107,7,Filter5_azo,"[!#7,#1]~[NX2R0]=[NX2R0]~[!#7,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1108,7,Filter6_benzyl_halide,"[Br,Cl,I][CX4]c",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1109,7,Filter7_diazo,[!#7]~[NX2]~[NX1],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1110,7,Filter8_thio_isocyanat_diimin,"N=C=[N,O,P,S]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1111,7,Filter9_metal,"[!#1!#6!#7!#8!#9!#15!#16!#17]~[*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1112,7,Filter10_Terminal_vinyl,"[CH2]=[CH][N,O,P,S;R0]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1113,7,Filter11_nitrosamin,[NR0]~[NX2]~[OX1],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1114,7,Filter12_nitroso,"[*,#1]~[NX2]~[OX1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1115,7,Filter13_PS_double_bond,"S=P~[*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1116,7,Filter14_thio_oxopyrylium_salt,"c1ccc[s,o;X2]c1",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1117,7,Filter15_thiosulfate,[SX4](~S)(~O)(~O)~*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1118,7,Filter16_trialkyl_phosphin,[PX3]([#6])([#6])[#6],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1119,7,Filter17_trialkyl_phosphin2,[PX4](~[!O!S])([#6])([#6])[#6],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1120,7,Filter18_oxime_ester,"[!#7,#1]C=NO[C,S,P](=O)*",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1121,7,Filter19_hydroxyimide_ester,O=C[NX3](C=O)OC(=O)*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1122,7,Filter20_hydrazine,[Nv3X3][Nv3X3!H0],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1123,7,Filter21_cyanhydrin,[NX1]#C[CX4][OH],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1124,7,Filter22_sulfonium_salt,*[SX3](*)*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1125,7,Filter23_ortho_quinone,C1(C=CC=CC1=O)=O,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1126,7,Filter24_react_imide,"*C([F,Cl,Br,I,$(OS(=O)(=O)*)])=[NX2]*",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1127,7,Filter25_sulfonyl_halide,"*S(=O)(=O)[F,Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1128,7,Filter26_alkyl_halide,"AA[CH2][F,Cl,Br,I,$(OS(=O)(=O)*)]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1129,7,Filter27_anhydride,"*[C,S](=O)O[C,S](=O)*",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1130,7,Filter28_halo_pyrimidine,"c1nc(ncc1)[Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1131,7,Filter29_thioester,"CC(=[OX1,SX1,NH])[SX2][*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1132,7,Filter30_beta_halo_carbonyl,"[#6,#1]C(=O)CC[Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1133,7,Filter31_so_bond,"[*,#1][SX2R0]O[*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1134,7,Filter32_oo_bond,"[*,#1][OR0]O[*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1135,7,Filter33_c10_alkyl,[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1136,7,Filter34_isotope,"[2#1,3#1,13C,14C,15N,125I,23F,22Na,32P,33P,35S,45Ca,57Co,103Ru,141Ce]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1137,7,Filter35_pp_bond,P-P,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1138,7,Filter36_ss_double_bond,S=S,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1139,7,Filter37_silicate,[Si]~O,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1140,7,Filter38_aldehyde,O=[CH]*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1141,7,Filter39_imine,C[CR0]=[NR0][*!O],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1142,7,Filter40_epoxide_aziridine,"C1C[N,S,O]1",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1143,7,Filter41_12_dicarbonyl,*C(=O)C(=O)*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1144,7,Filter42_12_dicarbonyl_tautomer,[*!$(C[OH])]=C([OH])C(=O)*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1145,7,Filter43_michael_acceptor_sp1,C#CC=O,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1146,7,Filter44_michael_acceptor2,"[#6,#1,OH0][C!$(C1(=O)C=CC(=O)C=C1)](=O)C=[C!$(C[Nv3X3,OH])]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1147,7,Filter45_allyl_halide2,"[Br,Cl,I][CX4]C=[C,N,P]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1148,7,Filter46_nhalide,"N[F,Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1149,7,Filter47_so2f,O=S(=O)(*)F,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1150,7,Filter48_foso,O=S(*)OF,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1151,7,Filter49_halogen,"[*,#1]~[F,Cl,Br,I]~[*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1152,7,Filter50_grignard,"C[Mg][F,Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1153,7,Filter51_pn3,N[PX3](N)N,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1154,7,Filter52_NC_haloamine,"NC[F,Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1155,7,Filter53_para_quinones,O=C1C=CC(=O)C=C1,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1156,7,Filter56_SS_bond,S-S,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1157,7,Filter57_polyphenol1,Oc1cc(O)cc(O)c1,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1158,7,Filter58_polyphenol2,Oc1c(O)cc(O)cc1,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1159,7,Filter59_phoshorous_ylide,C=P,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1160,7,Filter60_Acyclic_N-S,N!@[SX2],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1161,7,Filter61_phosphor_halide_and_P_S_bond,"[#15]~[F,Cl,Br,I,#16]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1162,7,Filter62_oxo_thio_halide,"[O,S]~[Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1163,7,Filter63_polyaromatic,a1aaaa2ccc3ccccc3c12,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1164,7,Filter64_halo_ketone_sulfone,"[#6][C,S](=[O,S])C[F,Cl,Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1165,7,Filter65_alkyl_sulfonate,"[#6][P,S](~[OX1])(~[OX1])O[C!H0]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1166,7,Filter66_c4_perfluoralkyl,C(F)(F)C(F)(F)C(F)(F)C(F)(F),Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1167,7,Filter67_S_or_O_C_triplebond_N,"[O,S]C#N",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1168,7,Filter68_anthracene_acridine,a1aaac2cc3ccccc3cc12,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1169,7,Filter69_thio_carbonate,"[O,S]C(=[O,S])[O,S]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1170,7,Filter70_AlkylCN2,*(C#N)C#N,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1171,7,Filter71_thio_anhydride,"*C(=[O,S])[O,S]C(=[O,S])*",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1172,7,Filter72_hydrated_di_ketone,C(=O)C([OH])[OH],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1173,7,Filter73_thio_ketone,CC(=S)C,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1174,7,Filter74_thiol,*[SX2H],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1175,7,Filter75_alkyl_Br_I,"[C!H0][Br,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1176,7,Filter76_S_ester,CC(=S)O,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1177,7,Filter77_alkyl_NO2,"[*!#7]~[#6]-,=CN(~O)(~O)",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1178,7,Filter78_bicyclic_Imide,*~@C1C(=O)NC(=O)C(~@*)1,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1179,7,Filter79_maleimide,[CH]1C(=O)NC(=O)[CH]=1,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1180,7,Filter80_Thioepoxide_aziridone,"[N,S]1[C,N,S][C,N,S]1",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1181,7,Filter81_Thiocarbamate,"S!@C(=!@[O,S])!@[#7]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1182,7,Filter82_pyridinium,"[c,n]1[c,n][c,n][c,n][c,n]n(C)1",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1183,7,Filter83_per_halo_chain,"[F,Cl,Br,I]C-,=;!@C([F,Cl,Br,I])-,=;!@C([F,Cl,Br,I])",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1184,7,Filter84_nitrogen_mustard,"[N,P,Se,S][C!H0]C[Br,Cl,I]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1185,7,Filter85_keto_acrylonitrile,*C(=O)C(=!@[C!H0])C#N,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1186,7,Filter86_cyanamide,N#C[#7!$(N(C#N)=C(N)NC)],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1187,7,Filter87_crowns,"[N,O,S]-@[#6!$(*(~@*)(~@*)~@*)]@[#6!$(*(~@*)(~@*)~@*)]-@[N,O,S]-@[#6!$(*(~@*)(~@*)~@*)]@[#6!$(*(~@*)(~@*)~@*)]-@[O,N]-@[#6!$(*(~@*)(~@*)~@*)]@[#6!$(*(~@*)(~@*)~@*)]-@[N,O,S]-@C",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1188,7,Filter88_ene_sulfone,[C!H0]=CS(=O)(=O)*,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1189,7,Filter89_hydroxylamine,"[*!$(C=O)]!@N!@O[*,#1]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1190,7,Filter90_N_double_bond_S,N=!@S,Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1191,7,Filter92_trityl,*(c1ccccc1)(c1ccccc1)(c1ccccc1),Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1192,7,Filter93_acetyl_urea,C(=O)!@N!@C(=O)[#7],Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1193,7,Filter94_2_halo_pyridine,"c1nc(ccc1)[Br,I,Cl,F]",Inpharmatica,1,1,ChEMBL,Unwanted fragments derived by Inpharmatica Ltd.
1194,8,aromatic NO2,O~N(=O)-c(:*):*,LINT,2,1,ChEMBL,Pfizer lint filters (lint)
1195,8,deuterium,[2H],LINT,2,1,ChEMBL,Pfizer lint filters (lint)
1196,8,C13,[13#6],LINT,2,1,ChEMBL,Pfizer lint filters (lint)
1197,8,2-chloropyridine,n1c(cccc1)Cl,LINT,2,1,ChEMBL,Pfizer lint filters (lint)
1198,8,aniline,[NH2D1]-c(:*):*,LINT,2,1,ChEMBL,Pfizer lint filters (lint)
1199,8,"Si,B,Se atoms","[Si,B,Se]",LINT,2,1,ChEMBL,Pfizer lint filters (lint)
1200,8,hetero imides,[!#6]-[CH2]-N1C(=O)CCC(=O)1,LINT,2,1,ChEMBL,Pfizer lint filters (lint)
